clip_name,clip_path,label
v_BasketballDunk_g15_c03,/train/BasketballDunk/v_BasketballDunk_g15_c03.avi,BasketballDunk
v_BasketballDunk_g25_c02,/train/BasketballDunk/v_BasketballDunk_g25_c02.avi,BasketballDunk
v_BasketballDunk_g04_c01,/train/BasketballDunk/v_BasketballDunk_g04_c01.avi,BasketballDunk
v_BasketballDunk_g09_c02,/train/BasketballDunk/v_BasketballDunk_g09_c02.avi,BasketballDunk
v_BasketballDunk_g18_c01,/train/BasketballDunk/v_BasketballDunk_g18_c01.avi,BasketballDunk
v_BasketballDunk_g09_c05,/train/BasketballDunk/v_BasketballDunk_g09_c05.avi,BasketballDunk
v_BasketballDunk_g10_c05,/train/BasketballDunk/v_BasketballDunk_g10_c05.avi,BasketballDunk
v_BasketballDunk_g12_c02,/train/BasketballDunk/v_BasketballDunk_g12_c02.avi,BasketballDunk
v_BasketballDunk_g07_c02,/train/BasketballDunk/v_BasketballDunk_g07_c02.avi,BasketballDunk
v_BasketballDunk_g13_c04,/train/BasketballDunk/v_BasketballDunk_g13_c04.avi,BasketballDunk
v_BasketballDunk_g03_c03,/train/BasketballDunk/v_BasketballDunk_g03_c03.avi,BasketballDunk
v_BasketballDunk_g19_c01,/train/BasketballDunk/v_BasketballDunk_g19_c01.avi,BasketballDunk
v_BasketballDunk_g12_c04,/train/BasketballDunk/v_BasketballDunk_g12_c04.avi,BasketballDunk
v_BasketballDunk_g01_c06,/train/BasketballDunk/v_BasketballDunk_g01_c06.avi,BasketballDunk
v_BasketballDunk_g03_c01,/train/BasketballDunk/v_BasketballDunk_g03_c01.avi,BasketballDunk
v_BasketballDunk_g20_c05,/train/BasketballDunk/v_BasketballDunk_g20_c05.avi,BasketballDunk
v_BasketballDunk_g20_c01,/train/BasketballDunk/v_BasketballDunk_g20_c01.avi,BasketballDunk
v_BasketballDunk_g15_c02,/train/BasketballDunk/v_BasketballDunk_g15_c02.avi,BasketballDunk
v_BasketballDunk_g18_c03,/train/BasketballDunk/v_BasketballDunk_g18_c03.avi,BasketballDunk
v_BasketballDunk_g06_c03,/train/BasketballDunk/v_BasketballDunk_g06_c03.avi,BasketballDunk
v_BasketballDunk_g22_c04,/train/BasketballDunk/v_BasketballDunk_g22_c04.avi,BasketballDunk
v_BasketballDunk_g14_c01,/train/BasketballDunk/v_BasketballDunk_g14_c01.avi,BasketballDunk
v_BasketballDunk_g20_c03,/train/BasketballDunk/v_BasketballDunk_g20_c03.avi,BasketballDunk
v_BasketballDunk_g16_c05,/train/BasketballDunk/v_BasketballDunk_g16_c05.avi,BasketballDunk
v_BasketballDunk_g06_c04,/train/BasketballDunk/v_BasketballDunk_g06_c04.avi,BasketballDunk
v_BasketballDunk_g15_c06,/train/BasketballDunk/v_BasketballDunk_g15_c06.avi,BasketballDunk
v_BasketballDunk_g17_c01,/train/BasketballDunk/v_BasketballDunk_g17_c01.avi,BasketballDunk
v_BasketballDunk_g24_c05,/train/BasketballDunk/v_BasketballDunk_g24_c05.avi,BasketballDunk
v_BasketballDunk_g24_c01,/train/BasketballDunk/v_BasketballDunk_g24_c01.avi,BasketballDunk
